Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"JO Oliveira","Efeitos da desigualdade econômica em direitos políticos da cidadania: o caso do financiamento eleitoral privado",2016,"","lume.ufrgs.br","https://www.lume.ufrgs.br/handle/10183/156002","https://scholar.google.com/scholar?cites=2623208110654197341&as_sdt=2005&sciodt=2007&hl=en",204,"2022-11-14 12:38:01","","","","",,,,,1,0.17,1,1,6,"… proporção das receitas de partidos e campanhas brasileiras, … que gastos de campanha importam para resultados eleitorais… geravam pouco efeito nos resultados eleitorais. A conclusão …","https://www.lume.ufrgs.br/bitstream/handle/10183/156002/001012920.pdf?sequence=1","https://scholar.google.com/scholar?q=related:XY531-CBZyQJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JP Lang","A ideologia dos prefeitos importa? Testando hipóteses sobre o comportamento de políticos com dados de municípios brasileiros",2019,"","bdm.unb.br","https://bdm.unb.br/handle/10483/25219","",759,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,3,"… ou na composição dos gastos e receitas entre prefeitos de … os políticos a cumprir suas promessas de campanha. Se os … resultados, tomados em conjunto, sugerem que eleitores …","https://bdm.unb.br/bitstream/10483/25219/1/2019_JoaoPedroLang_tcc.pdf","https://scholar.google.com/scholar?q=related:ns5-EcmeknsJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JP Resende","Curso: Economia da Inovação-2018",2018,"","repositorio.enap.gov.br","https://repositorio.enap.gov.br/handle/1/3360","",916,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,4,"… Lucro: receita – custo total • Receita marginal: receita da venda … as forças de mercado não conseguem assegurar resultados … escalonados de acordo com o consumo em relação à tarifa …","https://repositorio.enap.gov.br/bitstream/1/3360/1/Apresenta%C3%A7%C3%B5es%20todas.pdf","https://scholar.google.com/scholar?q=related:6ifrMzKnRQ0J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
3,"JPL Catarino","O Pessoas-Animais-Natureza (PAN) como inovação no sistema partidário português",2017,"","search.proquest.com","https://search.proquest.com/openview/7fd3a5a33716357ea9ba3467261601f4/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=14690511975894509654&as_sdt=2005&sciodt=2007&hl=en",723,"2022-11-14 12:38:01","","","","",,,,,3,0.60,3,1,5,"… grau de proporcionalidade dos resultados eleitorais, no sistema de … financeiros dos partidos políticos e das campanhas eleitorais. … º informa-nos de quais são as receitas de campanha: …","https://www.repository.utl.pt/bitstream/10400.5/13783/1/O%20Pessoas-Animais-Natureza%20%28PAN%29%20como%20inova%C3%A7%C3%A3o%20no%20sistema%20partid%C3%A1rio%20portugu%C3%AAs.pdf","https://scholar.google.com/scholar?q=related:VmjQ884u38sJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JPM Pimentel","Uma análise dos determinantes do sucesso do candidato ao legislativo no Estado do Ceará: uma análise comparativa em três níveis de governo",2015,"","repositorio.ufc.br","https://repositorio.ufc.br/handle/riufc/19320","",133,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,7,"… de arrecadar receitas para a campanha eleitoral é fator … resultados para o cargo de deputado federal, há para deputados estaduais relação positiva entre receitas e sucesso eleitoral. …","https://repositorio.ufc.br/bitstream/riufc/19320/1/2015_dis_jpmpimentel.pdf","https://scholar.google.com/scholar?q=related:gXqzP-FpNUQJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JPSL Viana, JG Heiler, M Borel, ...","O FINANCIAMENTO DE CAMPANHAS NO BRASIL:: NOTAS PARA O DEBATE SOBRE A REFORMA POLÍTICA",2020,"… Regional Eleitoral do …","suffragium.tre-ce.jus.br","https://suffragium.tre-ce.jus.br/suffragium/article/view/75","",128,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,4,2,"… das receitas de campanha. Ressaltamos que a elevação dos gastos pode ser resultado de … política que o financiamento de campanhas eleitorais” (REIS, 2007, p. 96). Speck (2006, p. …","https://suffragium.tre-ce.jus.br/suffragium/article/download/75/39","https://scholar.google.com/scholar?q=related:EqeguwWa-IoJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
2,"JR Pereira","Relações entre doações de campanha, denúncias de corrupção e variação de preço nas licitações de obras públicas",2014,"","repositorio.unb.br","https://repositorio.unb.br/handle/10482/17810","https://scholar.google.com/scholar?cites=2755637741966942797&as_sdt=2005&sciodt=2007&hl=en",316,"2022-11-14 12:38:01","","","","",,,,,2,0.25,2,1,8,"… preocupação com financiamento de campanhas eleitorais. Pode-… empresas que não possuem receitas provenientes de contratos … Os resultados encontrados nos estudos de Rumba e …","https://repositorio.unb.br/bitstream/10482/17810/1/2014_JoaoRicardoPereira.pdf","https://scholar.google.com/scholar?q=related:TWKZI-39PSYJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
1,"JV Cunha","Mídia e marketing político: a campanha eleitoral de Fernando Henrique Cardoso para presidente, nas páginas da revista Veja em 1994",2010,"","tede.metodista.br","http://tede.metodista.br/jspui/handle/tede/915","https://scholar.google.com/scholar?cites=4699589356097177194&as_sdt=2005&sciodt=2007&hl=en",383,"2022-11-14 12:38:01","","","","",,,,,1,0.08,1,1,12,"… Ela acompanhou os resultados das convenções dos partidos… que será usada para influenciar os eleitores. Ou seja, é … geralmente gasta menos que aquele que está fazendo campanha …","http://tede.metodista.br/jspui/bitstream/tede/915/1/Pagina%201-125.pdf","https://scholar.google.com/scholar?q=related:agZhsJ5LOEEJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
4,"JV MoNeio","A conjuntura das escolhas públicas",2005,"econômica","bibliotecadigital.fgv.br","https://bibliotecadigital.fgv.br/ojs/index.php/rap/article/download/7301/5794/14190","https://scholar.google.com/scholar?cites=16818416045535674082&as_sdt=2005&sciodt=2007&hl=en",713,"2022-11-14 12:38:01","PDF","","","",,,,,4,0.24,4,1,17,"… No Brasil, a vertente do financiamento de campanha está … decisórios que conduzem a resultados que não são … , para cortes de gastos públicos e (ou) elevações de receitas; ou, ainda, …","https://bibliotecadigital.fgv.br/ojs/index.php/rap/article/download/7301/5794/14190","https://scholar.google.com/scholar?q=related:4j7iHkkEZ-kJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
8,"JV Monteiro","Elementos da conexão eleitoral",2010,"Revista de Administração Pública","SciELO Brasil","https://www.scielo.br/j/rap/a/Mq5354PMwJmncLj9KpYYXpR/?lang=pt","https://scholar.google.com/scholar?cites=16790848544331659542&as_sdt=2005&sciodt=2007&hl=en",275,"2022-11-14 12:38:01","HTML","","","",,,,,8,0.67,8,1,12,"… Mesmo com eleitores orientados pelos resultados de política … 12 Veja-se o recente texto em que a evolução das receitas e … realizado, ao longo de uma campanha eleitoral, está …","https://www.scielo.br/j/rap/a/Mq5354PMwJmncLj9KpYYXpR/?lang=pt","https://scholar.google.com/scholar?q=related:FvlFEsoTBekJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
4,"JV Monteiro","Percepções analíticas da crise econômica e racionalidade política",2009,"Revista de Administração Pública","SciELO Brasil","https://www.scielo.br/j/rap/a/LY3sNJVdtsvxRxFzBjWTVHJ/?lang=pt","https://scholar.google.com/scholar?cites=11836773965629891970&as_sdt=2005&sciodt=2007&hl=en",467,"2022-11-14 12:38:01","HTML","","","",,,,,4,0.31,4,1,13,"… Os resultados até aqui obtidos com a política de reação à … exemplo, o financiamento de campanha pouco regulado ou … da perda conjuntural de receitas de estados e municípios, …","https://www.scielo.br/j/rap/a/LY3sNJVdtsvxRxFzBjWTVHJ/?lang=pt","https://scholar.google.com/scholar?q=related:giX2MzWrRKQJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JV Monteiro","Economia do status quo constitucional",2005,"Revista de Administração Pública","bibliotecadigital.fgv.br","https://bibliotecadigital.fgv.br/ojs/index.php/rap/article/download/7301/5794","",757,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,17,"… No Brasil, a vertente do financiamento de campanha está … decisórios que conduzem a resultados que não são … , para cortes de gastos públicos e (ou) elevações de receitas; ou, ainda, …","https://bibliotecadigital.fgv.br/ojs/index.php/rap/article/download/7301/5794","https://scholar.google.com/scholar?q=related:_yo834lrdRQJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
89,"JV Monteiro","Como funciona o governo: escolhas públicas na democracia representativa",2007,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=SPnHc_25RhYC&oi=fnd&pg=PA9&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=VzPnXy1gLq&sig=b0WrUDp0jc0pZRE960xXAUfxiM8","https://scholar.google.com/scholar?cites=13453865060465667844&as_sdt=2005&sciodt=2007&hl=en",819,"2022-11-14 12:38:01","BOOK","","","",,,,,89,5.93,89,1,15,"… -se diretamente nos resultados do processo político. Ainda … mecanismo da Desvinculação das Receitas da União (DRU), … que os eleitores se dispõem a doar à campanha do político e …","","https://scholar.google.com/scholar?q=related:BG8Yqf26tboJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
3,"JV Monteiro","O ambiente institucional-constitucional da politica de gasto publico e das escolhas orcamentarias em geral",2013,"… Fernando; CUNHA, Armando. A reforma esquecida …","books.google.com","https://books.google.com/books?hl=en&lr=&id=C4plDwAAQBAJ&oi=fnd&pg=PA265&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=Z5kgHvZFai&sig=ap716RY0VEznL6-xcKhqTm8K_2w","https://scholar.google.com/scholar?cites=7391944904414506730&as_sdt=2005&sciodt=2007&hl=en",880,"2022-11-14 12:38:01","","","","",,,,,3,0.33,3,1,9,"… nesse domínio da política, os eleitores têm apenas uma … não só o gasto público tem crescido, como a receita tributária tem … sido estabelecidas como resultado de um entendimento final …","","https://scholar.google.com/scholar?q=related:6q7i8rl2lWYJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JV Neto","O VOTO FACULTATIVO EO FINANCIAMENTO PÚBLICO DE CAMPANHA ELEITORAL NO BRASIL: CORRUPÇÃO, CIDADANIA E DEMOCRACIA EM DEBATE",2016,"THEMIS: Revista da Esmec","revistathemis.tjce.jus.br","http://revistathemis.tjce.jus.br/index.php/THEMIS/article/viewFile/329/308","",220,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,6,"… o projeto de mudança política não fora resultado de um amplo … alguns setores do mercado os gastos com a corrupção entram … , “o financiamento público das campanhas eleitorais é o …","http://revistathemis.tjce.jus.br/index.php/THEMIS/article/viewFile/329/308","https://scholar.google.com/scholar?q=related:8QLwOuDb4Z0J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
3,"JV de Albuquerque, ...","O Exercício do Profissional de Contabilidade à Frente das Exigências do TSE nas Campanhas Eleitorais",2019,"Revista …","revistamultisert1.websiteseguro.com","https://revistamultisert1.websiteseguro.com/index.php/revista/article/view/21","https://scholar.google.com/scholar?cites=2170962615037233566&as_sdt=2005&sciodt=2007&hl=en",312,"2022-11-14 12:38:01","","","","",,,,,3,1.00,2,2,3,"… A campanha eleitoral é o período reservado aos políticos e … das receitas e sua aplicação nas despesas de campanha”. … e a legislação eleitoral, onde o registro dos gastos eleitorais …","https://revistamultisert1.websiteseguro.com/index.php/revista/article/download/21/82","https://scholar.google.com/scholar?q=related:nonyAf_OIB4J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JW Santiago Filho","A CRIAÇÃO DO FUNDO ESPECIAL DE FINANCIAMENTO DE CAMPANHA EA PERDA DE INVESTIMENTOS DOS ESTADOS E REGIÕES BRASILEIRAS",2020,"Revista Debates em …","portal.idp.emnuvens.com.br","https://portal.idp.emnuvens.com.br/redap/article/view/5592","",174,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,2,"… Muito embora os resultados não tenham confirmado a … nos gastos de campanha ao comparar as últimas eleições com as … para o financiamento de campanhas eleitorais no Brasil: uma …","https://portal.idp.emnuvens.com.br/redap/article/download/5592/2241","https://scholar.google.com/scholar?q=related:QGGJtBookvsJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JW Santiago Filho","Fundo especial de financiamento de campanha: origem e impactos sociais e econômicos em 2018",2019,"","191.232.186.80","http://191.232.186.80/handle/123456789/2753","",193,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,3,"… se no campo do financiamento de campanhas eleitorais, e visa … , as campanhas em âmbito nacional tiveram receita declarada … Porém, apesar de os resultados não confirmarem a tese …","http://191.232.186.80/bitstream/123456789/2753/1/Disserta%C3%A7%C3%A3o_Jos%C3%A9%20Wilson%20Santiago%20Filho_ADMINISTRA%C3%87%C3%83O%20P%C3%9ABLICA_2019.pdf","https://scholar.google.com/scholar?q=related:VaoIj_SmxWEJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"JW de Freitas Diniz Filho, CEB de Sousa","CONTABILIDADE E PRESTAÇÃO DE CONTAS ELEITORAL: Um estudo da prestação de contas eleitorais do município de São Luís do Maranhão",2018,"RAGC","revistas.fucamp.edu.br","https://revistas.fucamp.edu.br/index.php/ragc/article/view/1073","",140,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,2,4,"… Quanto aos resultados encontrados, observou-se que houve … os gastos que foram realizados durante a campanha eleitoral … as receitas e despesas de uma campanha eleitoral fazendo …","https://revistas.fucamp.edu.br/index.php/ragc/article/view/1073/895","https://scholar.google.com/scholar?q=related:7B8LvFqM2yYJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
1,"K AVER, S Mazzioni, GD DE MOURA","Influência das conexões politicais e dos benefícios fiscais no desempenho econômico e financeiro de companhias abertas",2020,"XIV–Congresso Anpcont. Foz …","anpcont.org.br","https://www.anpcont.org.br/pdf/2020_CFF182.pdf","https://scholar.google.com/scholar?cites=11383675859395573315&as_sdt=2005&sciodt=2007&hl=en",432,"2022-11-14 12:38:01","PDF","","","",,,,,1,0.50,0,3,2,"… Do outro lado fica a sociedade, que faz renúncia da receita do … denominada de doação para campanha eleitoral (Doação), … , podendo ter exercido certa interferência nos resultados (…","https://www.anpcont.org.br/pdf/2020_CFF182.pdf","https://scholar.google.com/scholar?q=related:Q3Z2feHw-p0J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
